Index,p_inf,p_hcw,c_hcw,d,q,p_s,rrd,lambda,T_lat,juvp_s,T_inf,T_rec,T_sym,T_hos,K,inf_asym,total_deaths_mean,total_deaths_variance
0,0.446117898,0.153946549,43.23772046,0.488280101,0.392321076,0.597940421,1,0.000575764,11.59445661,0.563076613,3.816095381,3.496901631,10.13528855,4.04384946,10000,0.261024211,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.029, 0.087, 0.234, 0.459, 0.968, 1.514, 2.417, 3.312, 4.829, 6.414, 8.308, 11.085, 13.769, 17.504, 21.708, 26.723, 32.715, 39.908, 49.059, 59.254, 71.719, 87.881, 106.754, 129.605, 157.256, 186.959, 219.921, 256.199, 293.663, 331.545, 373.373, 413.361, 456.353, 500.328, 544.298, 589.926, 635.796, 682.335, 729.931, 777.528, 824.806, 869.299, 914.776, 959.442, 1001.602, 1039.556, 1076.113, 1108.972, 1142.491, 1168.169, 1193.247, 1212.81, 1230.601, 1240.871, 1249.451, 1254.201, 1255.859, 1251.263, 1244.622, 1231.901, 1221.177, 1202.42, 1183.238, 1159.923, 1136.095, 1108.328, 1079.64, 1049.712, 1018.181, 986.387, 952.798, 917.987, 884.061, 850.679, 820.316, 783.957, 750.558, 720.086, 687.667, 656.237, 625.649, 597.047, 567.25, 540.295, 514.907, 488.35, 464.054, 440.095, 416.949, 395.87, 374.391, 355.735, 337.757, 318.703, 302.222, 284.736, 271.294, 253.998, 240.881, 228.555, 215.613, 202.828, 191.895, 180.963, 171.064, 161.096, 153.144, 143.558, 135.309, 128.091, 120.31, 114.013, 106.743, 100.329, 94.86, 88.982, 84.022, 79.064, 75.24, 70.271, 65.563, 62.514, 58.691, 54.78, 51.745, 48.62, 45.613, 42.909, 40.052, 37.549, 35.5, 33.112, 31.285, 29.198, 27.524, 25.663, 24.042, 22.626, 21.01, 19.804, 18.718, 17.474, 16.16, 15.265, 14.233, 13.137, 12.692, 11.733, 11.025, 10.137, 9.687, 9.013, 8.581, 7.797, 7.376, 6.924, 6.371, 5.907, 5.428, 5.098, 4.891, 4.432, 4.329, 4.024, 3.735, 3.41, 3.176, 3.048, 2.895, 2.711, 2.35, 2.472, 2.18, 1.999, 1.825, 1.74, 1.68, 1.56, 1.414, 1.351, 1.222, 1.208, 1.07, 1.012, 0.934, 0.918, 0.806, 0.771, 0.685, 0.64, 0.686, 0.527]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029909999999999802, 0.030159000000000494, 0.08343099999999948, 0.23324399999999895, 0.4683190000000051, 1.0309759999999937, 1.7118040000000232, 2.5431109999999997, 3.666655999999991, 5.211759000000002, 7.83060399999999, 8.98113599999993, 12.267774999999864, 15.603638999999998, 18.02198399999998, 22.958735999999977, 26.20227100000016, 36.01977500000006, 43.58153600000007, 53.61751900000011, 65.51148400000011, 78.24603900000007, 99.45483899999991, 111.73748399999988, 151.6009750000001, 180.45446400000012, 203.48931899999977, 236.83075899999974, 286.10739899999993, 319.1854309999992, 380.9939749999999, 425.7138710000005, 506.3646789999998, 538.188391, 584.6924159999991, 627.7891960000002, 729.4925240000001, 737.5123839999997, 766.8427749999992, 836.3222389999997, 941.867216, 960.5003640000001, 1004.6755989999986, 1047.6578240000013, 1101.2146360000004, 1081.163596000001, 1219.2148640000012, 1304.2442309999994, 1333.0372159999995, 1357.0879189999991, 1370.6304390000007, 1367.1499910000007, 1288.6918999999996, 1518.5457989999964, 1432.8943590000001, 1359.4735989999995, 1481.908599000003, 1466.7851189999997, 1403.135830999999, 1486.7571160000014, 1345.1711989999985, 1288.581671, 1237.8535999999995, 1262.0533560000008, 1389.6870710000012, 1286.5319749999999, 1337.8864159999982, 1113.1204000000014, 1166.3770560000037, 1121.9702390000007, 1044.3392309999988, 1075.995196000001, 1020.210831, 972.6832790000004, 929.013959, 907.4761439999991, 909.5351509999996, 837.7746359999991, 785.6046040000011, 723.7041110000008, 764.0988310000002, 700.4437990000007, 679.612791, 659.7375, 652.0759750000001, 580.5503510000005, 547.0194999999994, 547.687084, 477.9919749999998, 498.42239900000027, 440.07109999999966, 421.40411899999935, 412.95077499999996, 348.47395100000034, 347.2287909999998, 305.0587160000002, 308.57030400000036, 318.2335639999997, 275.18999600000006, 263.7948390000004, 261.8429749999996, 234.38523099999992, 225.5724159999998, 228.48397500000013, 199.717631, 192.9639040000001, 181.07878399999984, 162.40726400000082, 155.72663600000016, 137.24151899999995, 148.4907189999999, 126.50589999999998, 130.02483099999998, 115.12495099999985, 112.51275900000024, 95.27240000000009, 97.95767599999967, 94.66751600000002, 95.259904, 81.69439999999993, 78.50755900000014, 77.17603100000011, 67.0598039999999, 65.673519, 63.51759999999994, 53.107975, 55.505600000000015, 49.56923100000016, 48.93471900000002, 44.23529599999997, 41.419598999999934, 40.944, 36.49145600000004, 33.25377500000003, 30.85879599999998, 28.4054239999999, 27.469430999999894, 27.142236000000047, 24.67212400000001, 23.763900000000007, 21.88358399999994, 19.626476000000014, 18.869323999999995, 17.852400000000024, 17.092775000000003, 13.99871100000001, 15.316230999999965, 13.91113600000015, 11.963710999999982, 11.638374999999995, 10.728230999999965, 10.317030999999993, 9.954831000000016, 8.59543900000001, 8.175790999999997, 8.062623999999985, 7.956223999999973, 6.959359000000019, 6.534351000000027, 6.062816000000053, 5.742395999999975, 5.507119000000001, 4.683375999999979, 4.532758999999988, 4.347423999999996, 3.998775000000006, 3.6279000000000083, 3.2930240000000057, 3.1936960000000583, 3.0859749999999972, 2.967479000000018, 2.5495000000000014, 2.7732160000000214, 2.467600000000002, 2.0889990000000083, 2.030375000000011, 1.9584000000000152, 1.7695999999999867, 1.6643999999999963, 1.6026039999999873, 1.4517990000000307, 1.3207159999999831, 1.3347359999999961, 1.1311000000000075, 1.0698559999999862, 0.9796439999999987, 1.0552759999999897, 0.8683640000000008, 0.8765589999999986, 0.7317750000000138, 0.6663999999999948, 0.7294039999999999, 0.5712710000000061]"
1,0.311253828,0.255804457,38.90386923,0.956302783,0.322508997,0.926647152,1,0.000812773,3.674131703,0.01674102,12.57366231,12.3850187,9.818292627,10.75102086,10000,0.037852984,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.024, 0.102, 0.229, 0.502, 0.991, 1.699, 3.002, 4.782, 7.7, 11.92, 18.792, 29.656, 46.71, 75.07, 119.319, 191.672, 302.985, 460.833, 672.024, 935.161, 1231.246, 1546.583, 1879.701, 2212.72, 2535.386, 2819.176, 3065.777, 3256.17, 3398.143, 3488.284, 3527.382, 3520.832, 3485.506, 3413.349, 3324.594, 3205.304, 3085.268, 2942.251, 2809.941, 2661.995, 2522.44, 2378.349, 2243.147, 2108.34, 1980.457, 1855.538, 1737.49, 1625.472, 1517.946, 1416.891, 1325.185, 1234.165, 1150.658, 1072.233, 997.405, 930.528, 867.165, 806.184, 749.983, 698.903, 649.802, 605.947, 564.367, 524.923, 488.571, 456.618, 425.829, 396.866, 370.61, 345.086, 322.92, 301.304, 282.257, 263.366, 246.391, 231.139, 217.043, 203.807, 190.459, 178.078, 168.172, 156.94, 147.698, 139.242, 130.814, 122.832, 115.917, 109.875, 102.982, 97.319, 91.874, 86.62, 80.889, 76.98, 72.979, 69.092, 64.815, 61.533, 57.832, 54.376, 51.296, 48.55, 45.693, 43.273, 41.049, 38.793, 36.764, 34.426, 32.163, 30.286, 29.086, 27.289, 25.286, 23.796, 22.717, 21.359, 20.085, 18.792, 17.796, 16.804, 15.642, 14.685, 13.748, 13.014, 12.172, 11.392, 10.828, 10.158, 9.445, 8.971, 8.352, 7.886, 7.375, 6.702, 6.37, 5.904, 5.701, 5.286, 4.895, 4.645, 4.304, 3.862, 3.702, 3.57, 3.315, 3.03, 2.829, 2.603, 2.548, 2.371, 2.135, 2.03, 1.997, 1.731, 1.633, 1.566, 1.46, 1.269, 1.302, 1.16, 1.057, 1.025, 0.968, 0.86, 0.777, 0.775, 0.663, 0.681, 0.589, 0.591, 0.477, 0.497, 0.434, 0.385, 0.411, 0.329, 0.332, 0.284, 0.293, 0.252, 0.264, 0.247, 0.197, 0.196, 0.165, 0.169, 0.171, 0.166, 0.129, 0.141, 0.118, 0.118]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007936000000000056, 0.02542399999999948, 0.1135959999999982, 0.2605589999999945, 0.5279959999999995, 1.0429190000000068, 1.65439900000001, 3.0819959999999877, 5.13647600000001, 8.039999999999978, 12.467600000000033, 18.980735999999975, 34.519664, 50.48790000000005, 77.49709999999997, 132.71523900000005, 197.16241599999992, 345.81677499999967, 522.9011109999993, 825.6254240000011, 1020.8030789999995, 1371.9054840000028, 1790.3511110000018, 2126.1795989999996, 2550.7715999999937, 2952.4570040000026, 3621.223024000001, 3915.7352709999996, 4713.1731, 5757.314550999991, 7051.205343999995, 9705.158075999998, 12874.589776000028, 15021.933964, 15305.819198999996, 16358.353163999987, 14819.339583999985, 14640.824175999991, 11782.043999000005, 7856.537518999992, 5272.158975, 3539.248399999999, 3056.055199000004, 2515.581390999998, 2322.8804, 2048.4001510000007, 2134.1165560000004, 1948.6738999999993, 1763.2712159999992, 1700.0970840000018, 1624.9611190000023, 1285.582774999998, 1440.7937750000008, 1270.0890359999985, 1140.5307110000024, 1108.5069749999982, 1039.853216000001, 857.8057749999998, 903.2021440000013, 765.4207110000006, 763.1255909999993, 695.2747960000006, 677.3541910000008, 646.5963109999991, 560.7890709999986, 487.66695899999996, 498.91807599999987, 419.2757589999996, 427.5220440000015, 399.60589999999956, 351.3146040000002, 334.1976, 326.05158400000033, 305.8289509999999, 264.3700439999996, 265.2661189999997, 223.3396789999999, 235.3211509999999, 199.73775099999972, 200.03231899999986, 203.38991600000037, 169.4164159999998, 152.34639999999996, 150.5027959999999, 149.91543599999977, 144.11940400000032, 119.78377600000017, 120.28211100000006, 106.373375, 103.49567599999966, 99.93723899999992, 99.52412400000013, 87.69160000000007, 85.41667899999997, 76.68560000000015, 70.83655900000002, 69.06953599999984, 65.84077500000006, 67.732911, 61.81377599999993, 58.112623999999975, 49.98638400000007, 52.62549999999983, 46.446750999999956, 43.876470999999896, 41.01059900000022, 39.082150999999996, 36.63830399999998, 34.288524, 30.480431000000078, 32.56220399999976, 30.104603999999924, 26.365478999999997, 26.85420399999979, 25.216384000000016, 22.500910999999984, 21.618118999999968, 20.817774999999923, 20.772735999999984, 18.862384, 17.535583999999982, 16.21783600000005, 14.593774999999978, 14.320495999999956, 13.665804000000014, 12.460415999999997, 12.386336, 11.010415999999989, 10.749035999999995, 9.644974999999995, 9.102158999999999, 9.120096000000006, 8.269004000000061, 7.704375, 7.10119600000008, 6.707100000000023, 6.112784000000087, 5.655599000000065, 5.560204000000005, 4.839974999999974, 4.9869750000000135, 4.517583999999985, 4.138955999999981, 3.859195999999982, 3.497100000000005, 3.6777750000000036, 2.9170999999999987, 2.773759000000006, 2.557390999999996, 2.5896960000000036, 2.527358999999997, 2.256775, 1.947099999999996, 2.136991, 1.6966389999999978, 1.7643109999999966, 1.5936440000000032, 1.432400000000009, 1.3626389999999988, 1.4167960000000093, 1.132400000000007, 1.135750999999997, 1.124374999999994, 1.0829759999999937, 0.8643999999999996, 0.807271000000001, 0.7523750000000031, 0.6874310000000005, 0.7372389999999973, 0.6200789999999984, 0.5777190000000055, 0.4794710000000007, 0.5319909999999999, 0.44964400000000054, 0.394775000000002, 0.4300790000000061, 0.34675900000000365, 0.3657759999999987, 0.27934399999999954, 0.3071509999999984, 0.27049599999999896, 0.25630399999999637, 0.2639910000000065, 0.20219099999999793, 0.2055840000000024, 0.16377499999999773, 0.1784389999999992, 0.1697590000000017, 0.172444000000002, 0.13035900000000286, 0.1451189999999985, 0.1260760000000018, 0.12007600000000172]"
2,0.8580382,0.989384387,18.51155355,0.865427909,0.278175095,0.463853537,1,0.000901497,10.94561171,0.481633876,1.173388273,21.1287366,12.18304402,29.79564726,10000,0.065225313,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.007, 0.026, 0.074, 0.162, 0.265, 0.466, 0.761, 1.251, 1.804, 2.636, 3.852, 5.416, 7.349, 10.133, 13.871, 18.426, 24.689, 33.156, 43.654, 58.116, 75.674, 98.544, 126.118, 158.065, 194.652, 233.274, 274.348, 312.855, 350.119, 385.125, 421.043, 452.27, 484.094, 513.817, 545.024, 576.003, 606.82, 638.725, 668.086, 698.316, 727.985, 755.369, 783.166, 809.964, 833.545, 855.888, 876.806, 893.756, 910.216, 923.084, 932.696, 940.213, 944.149, 944.949, 942.651, 938.617, 931.873, 922.62, 911.017, 893.132, 877.806, 862.555, 841.685, 820.182, 795.374, 774.034, 747.584, 726.506, 698.537, 672.263, 648.88, 620.247, 595.234, 570.192, 545.193, 519.296, 496.389, 472.438, 451.421, 428.433, 406.771, 386.641, 366.414, 347.308, 329.747, 312.508, 296.17, 279.435, 265.565, 251.16, 237.155, 223.315, 212.31, 200.398, 189.715, 179.69, 169.198, 160.993, 152.198, 144.0, 136.138, 128.384, 121.875, 116.009, 110.277, 103.654, 99.351, 94.701, 89.56, 85.293, 80.994, 77.704, 74.412, 70.504, 67.135, 64.442, 61.56, 58.579, 56.313, 53.818, 52.04, 49.617, 48.167, 45.819, 44.127, 42.683, 40.693, 39.286, 38.258, 36.869, 35.382, 34.042, 32.722, 31.838, 30.706, 29.724, 28.971, 28.075, 26.976, 25.911, 25.277, 24.412, 23.855, 22.972, 22.465, 21.731, 21.165, 20.503, 19.746, 19.126, 18.704, 18.104, 17.718, 17.094, 16.479, 16.077, 15.622, 15.045, 14.724, 14.37, 13.98, 13.679, 13.085, 12.602, 12.259, 11.961, 11.68, 11.361, 10.851, 10.621, 10.32, 10.138, 9.711, 9.481, 9.095, 8.978, 8.76, 8.361, 8.094, 7.984, 7.658, 7.415, 7.232, 7.17, 6.801, 6.646, 6.509, 6.192, 5.933, 5.903, 5.897, 5.614]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009990000000000233, 0.006950999999999894, 0.025323999999999652, 0.07052400000000118, 0.16575599999999951, 0.27677499999999594, 0.4508439999999925, 0.7918790000000001, 1.3439990000000035, 1.8535840000000117, 2.757504000000015, 4.010096, 5.284944000000014, 7.835198999999979, 10.301310999999988, 14.632358999999981, 18.716524000000007, 25.802278999999988, 37.17566399999989, 43.7582839999998, 58.1185439999996, 83.8577239999999, 102.05806400000006, 143.088076, 161.01677499999968, 209.0608959999999, 256.85292399999906, 282.69889599999993, 355.0979750000001, 400.6308389999999, 369.153375, 454.5131510000002, 476.93109999999984, 523.5911639999995, 599.157510999999, 598.9674239999996, 601.1489910000006, 590.9515999999996, 702.0873750000006, 669.7846040000005, 756.224143999999, 763.1567750000005, 794.2028389999989, 873.032444000001, 851.2807040000004, 961.5759749999992, 901.9314560000006, 901.196363999999, 978.6084640000005, 854.0933440000013, 959.7609439999989, 978.697583999999, 1000.6996309999988, 979.0567990000002, 982.1003989999994, 1055.063199000001, 957.5503110000003, 930.334871, 980.9315999999992, 911.2967109999997, 902.0765759999978, 997.9523639999989, 852.426975, 918.3777750000003, 912.5828760000006, 786.7641239999988, 802.5408440000007, 829.9969439999994, 815.4459640000011, 753.4326309999996, 701.8698310000005, 671.3116000000002, 638.123990999999, 622.7172440000004, 585.2671359999995, 584.0437509999991, 539.662384, 540.4176789999999, 555.216156, 479.31775900000014, 408.28551100000044, 447.8385589999996, 426.0421190000003, 388.75060399999927, 396.3411359999998, 333.9029909999998, 336.82593599999996, 333.15109999999976, 282.253775, 278.73577499999993, 277.77440000000024, 248.052975, 230.05777500000002, 204.68189999999973, 200.34159600000007, 210.7097749999999, 180.04389999999995, 193.26079600000034, 154.04495099999994, 151.34279600000005, 149.868, 127.42895600000008, 124.95054400000036, 125.267375, 109.32491900000007, 103.80027100000001, 100.9342839999998, 104.56579899999998, 104.21559899999995, 89.78039999999986, 88.93715099999977, 81.08396399999995, 79.68638400000005, 76.41825600000007, 68.59198399999994, 68.2207749999999, 65.76663600000003, 61.582399999999964, 56.865759, 56.771031, 51.378875999999934, 54.65440000000005, 51.20631100000002, 46.61111099999997, 45.074239000000055, 48.84287100000003, 38.630510999999764, 44.60875099999999, 43.72620399999951, 38.811436000000015, 37.689839000000006, 36.358076, 33.26823600000002, 32.43871600000003, 33.87175600000002, 31.583564000000006, 31.901823999999987, 26.984158999999895, 28.785375000000123, 29.98542400000003, 26.513079000000133, 24.486271000000176, 23.362255999999974, 22.47397499999996, 22.207215999999953, 22.952774999999995, 23.090639, 20.901774999999972, 20.901991000000013, 20.591484000000055, 19.05212400000004, 17.864384000000026, 20.635184000000052, 18.138475999999986, 16.91116399999999, 16.817558999999985, 17.183071000000083, 16.619116000000083, 15.234974999999954, 15.239823999999993, 14.231100000000039, 13.729600000000053, 13.597959000000001, 13.573774999999877, 11.685596000000013, 12.71591899999987, 12.92747899999996, 10.975599999999986, 11.742678999999987, 10.732799000000043, 11.143359000000007, 9.79359999999997, 10.332956000000044, 10.019478999999977, 8.683638999999962, 9.465975000000006, 9.199516000000026, 8.658399999999943, 8.258678999999985, 8.185164000000004, 8.61774400000002, 7.887036000000008, 7.5667750000000416, 7.304175999999931, 7.307099999999994, 6.605399000000004, 6.614684000000021, 6.127919000000078, 6.229135999999939, 6.194510999999938, 6.0335909999999835, 6.0083909999999845, 5.519003999999983]"
3,0.00339079,0.062736017,51.29511805,0.108825905,0.719835039,0.069902261,1,0.00072525,3.134351498,0.552805662,2.123118255,25.59660809,8.016461227,3.453685808,10000,0.418989551,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009, 0.066, 0.213, 0.452, 0.838, 1.213, 1.737, 2.222, 2.891, 3.477, 3.756, 4.198, 4.559, 4.983, 5.187, 5.393, 5.612, 5.595, 5.752, 5.985, 6.182, 6.003, 6.179, 6.189, 6.097, 6.096, 5.924, 5.664, 5.133, 4.672, 4.152, 3.717, 3.306, 2.768, 2.504, 2.104, 1.83, 1.564, 1.292, 1.136, 1.001, 0.902, 0.752, 0.707, 0.646, 0.569, 0.505, 0.451, 0.407, 0.37, 0.342, 0.321, 0.32, 0.262, 0.249, 0.234, 0.221, 0.221, 0.178, 0.174, 0.166, 0.152, 0.159, 0.131, 0.109, 0.121, 0.129, 0.105, 0.121, 0.091, 0.108, 0.092, 0.097, 0.1, 0.084, 0.091, 0.085, 0.084, 0.063, 0.079, 0.071, 0.06, 0.068, 0.055, 0.061, 0.061, 0.039, 0.04, 0.048, 0.05, 0.042, 0.047, 0.045, 0.042, 0.032, 0.043, 0.035, 0.042, 0.023, 0.024, 0.03, 0.033, 0.03, 0.03, 0.029, 0.025, 0.027, 0.03, 0.027, 0.016, 0.02, 0.023, 0.017, 0.021, 0.017, 0.023, 0.021, 0.013, 0.015, 0.01, 0.014, 0.017, 0.014, 0.011, 0.008, 0.009, 0.017, 0.009, 0.006, 0.013, 0.008, 0.014, 0.012, 0.008, 0.013, 0.012, 0.011, 0.008, 0.008, 0.009, 0.003, 0.009, 0.008, 0.003, 0.006, 0.006, 0.007, 0.006, 0.003, 0.002, 0.005, 0.009, 0.005, 0.004, 0.003, 0.002, 0.004, 0.004, 0.002, 0.0, 0.0, 0.003, 0.001, 0.005, 0.002, 0.001, 0.002, 0.001, 0.004, 0.002, 0.003, 0.003, 0.002, 0.004, 0.006, 0.001, 0.002, 0.002, 0.001, 0.001, 0.001, 0.002, 0.0, 0.0, 0.002, 0.001, 0.001, 0.001, 0.0, 0.0, 0.0, 0.001, 0.003]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008918999999999955, 0.07164400000000071, 0.2216309999999971, 0.4816959999999925, 0.8537559999999959, 1.3236310000000062, 1.9298310000000096, 2.362716000000001, 2.9811190000000134, 3.4014709999999813, 4.076464000000012, 4.792795999999997, 5.0085190000000015, 5.400711000000006, 5.630030999999977, 5.98055099999997, 6.573456000000003, 6.156975000000011, 6.378496000000038, 6.082774999999998, 6.954876000000003, 6.500991000000008, 7.188959000000019, 7.115278999999949, 7.051590999999993, 7.158784000000134, 6.536223999999973, 6.411103999999989, 5.817310999999991, 4.902416000000022, 4.1468959999999875, 4.0309109999999855, 3.772364000000013, 3.136176000000017, 2.653984000000002, 2.2071839999999905, 2.0531000000000104, 1.7579039999999937, 1.3187360000000161, 1.141503999999999, 1.0629989999999947, 0.9523960000000066, 0.7564960000000039, 0.7391510000000061, 0.6446840000000088, 0.5552389999999976, 0.5419749999999982, 0.49759899999999796, 0.46335099999999346, 0.3631000000000038, 0.35903599999999913, 0.33595900000000206, 0.3175999999999965, 0.28735600000000433, 0.26899900000000315, 0.23924399999999865, 0.22415900000000324, 0.24615900000000357, 0.1903160000000027, 0.17572399999999788, 0.1524440000000017, 0.15689599999999906, 0.18171900000000304, 0.14583899999999964, 0.11911900000000139, 0.1243589999999979, 0.1283590000000028, 0.10397500000000047, 0.1323589999999988, 0.09071899999999769, 0.11233599999999916, 0.09553599999999987, 0.09359100000000158, 0.10400000000000151, 0.09094400000000079, 0.09671899999999765, 0.08977500000000126, 0.08094400000000056, 0.06503099999999941, 0.07875900000000148, 0.07395899999999987, 0.06439999999999932, 0.07737600000000053, 0.057975000000000346, 0.05727899999999919, 0.061278999999999244, 0.04147899999999944, 0.04040000000000061, 0.04769599999999994, 0.05149999999999952, 0.04023600000000067, 0.04479100000000035, 0.04497500000000113, 0.04823600000000105, 0.03097600000000033, 0.04315100000000002, 0.03577500000000057, 0.04023600000000078, 0.022471000000000168, 0.023423999999999605, 0.029100000000000566, 0.031911000000000314, 0.03110000000000079, 0.031100000000000624, 0.030159000000000394, 0.02437499999999961, 0.02627099999999984, 0.029100000000000563, 0.026270999999999853, 0.015744000000000206, 0.01960000000000032, 0.02247100000000017, 0.018711000000000148, 0.020558999999999984, 0.018710999999999988, 0.022471000000000192, 0.02055899999999988, 0.012830999999999898, 0.014775000000000227, 0.0098999999999999, 0.013804000000000153, 0.016711000000000326, 0.013804000000000274, 0.010879000000000034, 0.007936000000000044, 0.008918999999999913, 0.016711000000000316, 0.010918999999999872, 0.007963999999999832, 0.012830999999999761, 0.007936000000000039, 0.013804000000000165, 0.011856000000000127, 0.007936000000000039, 0.012830999999999738, 0.011855999999999966, 0.010879000000000034, 0.007936000000000054, 0.00793600000000004, 0.008918999999999897, 0.002990999999999999, 0.008918999999999925, 0.007936000000000047, 0.002990999999999985, 0.005963999999999923, 0.005963999999999986, 0.006950999999999969, 0.0059639999999999155, 0.002990999999999984, 0.0019959999999999076, 0.004974999999999954, 0.008918999999999984, 0.004974999999999968, 0.003984000000000012, 0.002990999999999946, 0.0019959999999999796, 0.0039840000000000144, 0.003984000000000016, 0.0019959999999999813, 0.0, 0.0, 0.002990999999999942, 0.0009990000000000114, 0.004974999999999951, 0.0019959999999999895, 0.000999000000000025, 0.0019959999999999652, 0.00099900000000002, 0.003984000000000015, 0.0019959999999999553, 0.002990999999999974, 0.002990999999999949, 0.001995999999999997, 0.003984000000000008, 0.005963999999999925, 0.0009990000000000164, 0.001995999999999977, 0.0019959999999999666, 0.000999000000000017, 0.0009990000000000066, 0.0009990000000000125, 0.001995999999999945, 0.0, 0.0, 0.001995999999999983, 0.0009990000000000088, 0.0009990000000000088, 0.0009990000000000131, 0.0, 0.0, 0.0, 0.000999000000000006, 0.0029909999999999572]"
